timestamp,game_running,frame_time_ms,fps,gpu_utilization,gpu_memory_used,gpu_memory_total,gpu_temperature,gpu_power_draw,fan_speed,total_cpu_usage,total_memory_usage
2024-11-28T11:38:58.148692,False,0,0,41.0,1482.0,8188.0,37.0,12.15,50.0,2.6,6.9
2024-11-28T11:38:59.855618,False,0,0,29.0,1482.0,8188.0,37.0,11.91,50.0,0.4,6.9
2024-11-28T11:39:01.634404,False,0,0,20.0,1495.0,8188.0,38.0,22.47,50.0,0.4,6.9
2024-11-28T11:39:03.342536,False,0,0,28.0,1496.0,8188.0,37.0,25.32,50.0,0.3,6.9
2024-11-28T11:39:05.059116,False,0,0,21.0,1491.0,8188.0,37.0,18.13,50.0,0.5,6.9
2024-11-28T11:39:06.752210,False,0,0,27.0,1489.0,8188.0,37.0,17.72,50.0,0.3,6.9
2024-11-28T11:39:08.507462,False,0,0,29.0,1489.0,8188.0,37.0,16.88,50.0,0.3,6.9
2024-11-28T11:39:10.229065,False,0,0,34.0,1488.0,8188.0,37.0,18.07,50.0,0.7,6.9
2024-11-28T11:39:11.927516,False,0,0,20.0,1488.0,8188.0,37.0,21.32,50.0,0.2,6.9
2024-11-28T11:39:13.608107,False,0,0,21.0,1488.0,8188.0,37.0,20.13,50.0,0.3,6.9
2024-11-28T11:39:15.314627,False,0,0,25.0,1488.0,8188.0,37.0,17.64,50.0,0.5,6.9
2024-11-28T11:39:16.987302,False,0,0,55.0,1488.0,8188.0,37.0,16.65,50.0,0.3,6.9
2024-11-28T11:39:18.702030,False,0,0,18.0,1503.0,8188.0,37.0,16.84,50.0,0.3,6.9
2024-11-28T11:39:18.878526,True,37.88636363636364,26.39472105578884,32.0,1528.0,8188.0,37.0,11.41,50.0,0.2,6.9
2024-11-28T11:39:21.054627,True,59.53571428571429,16.796640671865624,12.0,1532.0,8188.0,37.0,26.16,50.0,0.3,6.9
2024-11-28T11:39:23.646359,True,92.61111111111111,10.797840431913617,40.0,1662.0,8188.0,38.0,27.75,50.0,0.4,6.9
2024-11-28T11:39:25.871786,True,119.07142857142858,8.398320335932812,13.0,1652.0,8188.0,38.0,29.76,50.0,0.4,7.0
2024-11-28T11:39:28.047282,True,92.61111111111111,10.797840431913617,26.0,1664.0,8188.0,37.0,21.72,50.0,0.4,7.0
2024-11-28T11:39:30.131968,True,39.6904761904762,25.194961007798437,18.0,1632.0,8188.0,37.0,20.68,50.0,0.5,7.0
2024-11-28T11:39:32.377843,True,55.56666666666668,17.996400719856027,28.0,1623.0,8188.0,37.0,11.9,50.0,0.4,7.0
2024-11-28T11:39:34.517956,True,55.56666666666668,17.996400719856027,29.0,1619.0,8188.0,37.0,11.73,50.0,0.3,7.0
2024-11-28T11:39:36.619104,True,66.68,14.997000599880023,53.0,1662.0,8188.0,38.0,15.1,50.0,0.4,7.0
2024-11-28T11:39:38.686604,True,37.04444444444445,26.994601079784037,16.0,1658.0,8188.0,37.0,30.25,50.0,0.4,7.0
2024-11-28T11:39:40.772203,True,87.73684210526318,11.397720455908816,18.0,1658.0,8188.0,37.0,20.78,50.0,0.4,7.0
2024-11-28T11:39:42.872089,True,72.47826086956522,13.797240551889622,64.0,1660.0,8188.0,37.0,14.81,50.0,0.4,7.0
2024-11-28T11:39:44.924584,True,39.6904761904762,25.194961007798437,19.0,1660.0,8188.0,37.0,20.43,50.0,0.2,7.0
2024-11-28T11:39:47.007172,True,83.35000000000001,11.997600479904017,23.0,1660.0,8188.0,37.0,20.81,50.0,0.5,7.0
2024-11-28T11:39:49.114289,True,92.61111111111111,10.797840431913617,40.0,1662.0,8188.0,37.0,12.62,50.0,0.4,7.0
2024-11-28T11:39:49.250264,True,39.6904761904762,25.194961007798437,18.0,1662.0,8188.0,37.0,20.56,50.0,0.4,7.0
2024-11-28T11:39:51.303934,True,92.61111111111111,10.797840431913617,24.0,1661.0,8188.0,37.0,20.24,50.0,0.3,7.0
2024-11-28T11:39:53.376063,True,92.61111111111111,10.797840431913617,39.0,1661.0,8188.0,37.0,13.46,50.0,0.2,7.0
2024-11-28T11:39:55.432293,True,41.675000000000004,23.995200959808034,24.0,1661.0,8188.0,37.0,21.05,50.0,0.7,7.0
2024-11-28T11:39:57.493590,True,111.13333333333335,8.998200359928013,18.0,1662.0,8188.0,37.0,18.48,50.0,0.4,7.0
2024-11-28T11:39:59.563416,True,98.05882352941178,10.197960407918414,20.0,1662.0,8188.0,37.0,18.33,50.0,0.5,7.0
2024-11-28T11:40:01.690155,True,69.45833333333334,14.397120575884822,28.0,1667.0,8188.0,38.0,28.21,50.0,0.4,7.0
2024-11-28T11:40:03.768839,True,45.054054054054056,22.195560887822435,19.0,1614.0,8188.0,37.0,14.7,50.0,0.4,7.0
2024-11-28T11:40:05.851464,True,98.05882352941178,10.197960407918414,17.0,1613.0,8188.0,38.0,23.38,50.0,0.6,7.0
2024-11-28T11:40:07.904186,True,87.73684210526318,11.397720455908816,19.0,1623.0,8188.0,37.0,19.16,50.0,0.5,7.0
2024-11-28T11:40:09.944108,True,87.73684210526318,11.397720455908816,38.0,1616.0,8188.0,37.0,15.04,50.0,0.5,7.0
2024-11-28T11:40:11.979962,True,36.23913043478261,27.594481103779245,24.0,1616.0,8188.0,37.0,16.69,50.0,0.3,7.0
2024-11-28T11:40:14.046227,True,104.18750000000001,9.598080383923214,41.0,1616.0,8188.0,37.0,12.93,50.0,0.2,7.0
2024-11-28T11:40:16.094377,True,33.34,29.994001199760046,38.0,1616.0,8188.0,37.0,15.97,50.0,0.4,7.0
2024-11-28T11:40:18.211116,True,111.13333333333335,8.998200359928013,18.0,1616.0,8188.0,37.0,17.71,50.0,0.4,7.0
2024-11-28T11:40:18.384902,True,87.73684210526318,11.397720455908816,20.0,1616.0,8188.0,37.0,17.41,50.0,0.3,7.0
2024-11-28T11:40:20.418644,True,92.61111111111111,10.797840431913617,52.0,1616.0,8188.0,37.0,12.93,50.0,0.2,7.0
