timestamp,game_running,frame_time_ms,fps,fps_1_low,fps_min,fps_max,gpu_utilization,gpu_memory_used,gpu_memory_total,gpu_temperature,gpu_power_draw,fan_speed,total_cpu_usage,total_memory_usage
2024-11-29T15:53:33.776674,False,,,,,,18.0,1810.0,8188.0,39.0,20.48,50.0,0.4,7.5
2024-11-29T15:53:34.847161,False,,,,,,38.0,1810.0,8188.0,38.0,19.95,50.0,0.2,7.5
2024-11-29T15:53:35.913369,False,,,,,,58.0,1810.0,8188.0,38.0,16.12,50.0,0.1,7.5
2024-11-29T15:53:36.971911,False,,,,,,20.0,1810.0,8188.0,39.0,20.43,50.0,0.1,7.5
2024-11-29T15:53:38.034080,False,,,,,,21.0,1810.0,8188.0,38.0,21.42,50.0,0.2,7.5
2024-11-29T15:53:39.091041,False,,,,,,21.0,1810.0,8188.0,39.0,22.26,50.0,0.1,7.5
2024-11-29T15:53:40.129158,False,,,,,,21.0,1810.0,8188.0,38.0,22.3,50.0,0.1,7.5
2024-11-29T15:53:41.172021,False,,,,,,56.0,1810.0,8188.0,38.0,17.2,50.0,0.2,7.5
2024-11-29T15:53:42.213440,False,,,,,,20.0,1810.0,8188.0,38.0,20.57,50.0,0.2,7.5
2024-11-29T15:53:43.272232,False,,,,,,24.0,1810.0,8188.0,38.0,20.91,50.0,0.1,7.5
2024-11-29T15:53:44.329073,False,,,,,,53.0,1810.0,8188.0,38.0,15.2,50.0,0.1,7.5
2024-11-29T15:53:45.367544,False,,,,,,21.0,1810.0,8188.0,38.0,21.65,50.0,0.1,7.5
2024-11-29T15:53:46.428235,False,,,,,,21.0,1810.0,8188.0,38.0,20.72,50.0,0.2,7.5
2024-11-29T15:53:47.493062,False,,,,,,21.0,1806.0,8188.0,38.0,16.85,50.0,0.2,7.5
2024-11-29T15:53:48.552064,False,,,,,,19.0,1806.0,8188.0,38.0,21.18,50.0,0.3,7.5
2024-11-29T15:53:49.590990,False,,,,,,53.0,1806.0,8188.0,38.0,17.24,50.0,0.2,7.5
2024-11-29T15:53:50.634891,False,,,,,,18.0,1806.0,8188.0,38.0,20.9,50.0,0.2,7.5
2024-11-29T15:53:51.689989,False,,,,,,40.0,1806.0,8188.0,38.0,19.68,50.0,0.1,7.5
2024-11-29T15:53:52.733703,False,,,,,,24.0,1806.0,8188.0,38.0,20.11,50.0,0.2,7.5
2024-11-29T15:53:53.779332,False,,,,,,19.0,1806.0,8188.0,38.0,20.99,50.0,0.1,7.5
2024-11-29T15:53:54.832724,False,,,,,,37.0,1806.0,8188.0,38.0,16.08,50.0,0.4,7.5
2024-11-29T15:53:55.876486,False,,,,,,25.0,1806.0,8188.0,38.0,20.0,50.0,0.2,7.5
2024-11-29T15:53:56.933389,False,,,,,,41.0,1806.0,8188.0,38.0,20.04,50.0,0.1,7.5
2024-11-29T15:53:57.978768,False,,,,,,49.0,1806.0,8188.0,38.0,15.93,50.0,0.2,7.5
2024-11-29T15:53:59.025817,False,,,,,,22.0,1806.0,8188.0,38.0,20.36,50.0,0.2,7.5
2024-11-29T15:54:00.072208,False,,,,,,44.0,1805.0,8188.0,38.0,19.91,50.0,0.2,7.5
2024-11-29T15:54:01.114764,False,,,,,,51.0,1805.0,8188.0,38.0,16.57,50.0,0.2,7.5
2024-11-29T15:54:01.391137,False,,,,,,22.0,1805.0,8188.0,38.0,21.31,50.0,0.1,7.5
2024-11-29T15:54:02.438874,False,,,,,,40.0,1805.0,8188.0,38.0,19.66,50.0,0.1,7.5
2024-11-29T15:54:03.484333,False,,,,,,51.0,1805.0,8188.0,38.0,16.54,50.0,0.3,7.5
2024-11-29T15:54:04.529446,False,,,,,,22.0,1805.0,8188.0,38.0,21.13,50.0,0.4,7.5
2024-11-29T15:54:05.578432,False,,,,,,27.0,1805.0,8188.0,38.0,19.25,50.0,0.2,7.5
2024-11-29T15:54:06.617208,False,,,,,,30.0,1805.0,8188.0,38.0,16.84,50.0,0.1,7.5
2024-11-29T15:54:07.657342,False,,,,,,21.0,1805.0,8188.0,38.0,21.3,50.0,0.1,7.5
2024-11-29T15:54:08.699700,False,,,,,,26.0,1805.0,8188.0,38.0,19.29,50.0,0.1,7.5
2024-11-29T15:54:09.741489,False,,,,,,25.0,1805.0,8188.0,38.0,17.87,50.0,0.2,7.5
2024-11-29T15:54:10.780039,False,,,,,,24.0,1805.0,8188.0,38.0,18.29,50.0,0.2,7.5
2024-11-29T15:54:11.819777,False,,,,,,23.0,1805.0,8188.0,38.0,21.3,50.0,0.1,7.5
2024-11-29T15:54:12.855207,False,,,,,,23.0,1805.0,8188.0,38.0,17.77,50.0,0.2,7.5
2024-11-29T15:54:13.897015,False,,,,,,48.0,1805.0,8188.0,38.0,16.84,50.0,1.1,7.6
2024-11-29T15:54:14.936725,False,,,,,,21.0,1805.0,8188.0,38.0,21.47,50.0,4.6,7.7
2024-11-29T15:54:15.976301,False,,,,,,46.0,1805.0,8188.0,38.0,20.01,50.0,3.6,7.7
2024-11-29T15:54:17.019800,False,,,,,,23.0,1805.0,8188.0,38.0,17.97,50.0,2.0,7.6
2024-11-29T15:54:18.067939,False,,,,,,55.0,1805.0,8188.0,38.0,16.41,50.0,0.1,7.6
2024-11-29T15:54:19.109241,False,,,,,,23.0,1805.0,8188.0,38.0,20.61,50.0,0.1,7.6
2024-11-29T15:54:20.148593,False,,,,,,46.0,1805.0,8188.0,38.0,20.12,50.0,0.2,7.6
2024-11-29T15:54:21.186079,False,,,,,,29.0,1837.0,8188.0,38.0,17.41,50.0,0.4,7.6
2024-11-29T15:54:22.229590,False,,,,,,22.0,1837.0,8188.0,38.0,17.55,50.0,0.1,7.6
2024-11-29T15:54:23.272098,False,,,,,,22.0,1832.0,8188.0,38.0,21.2,50.0,0.2,7.6
2024-11-29T15:54:24.308004,False,,,,,,29.0,1831.0,8188.0,38.0,18.4,50.0,0.2,7.6
2024-11-29T15:54:25.353498,False,,,,,,49.0,1831.0,8188.0,38.0,17.49,50.0,0.1,7.6
2024-11-29T15:54:26.393410,False,,,,,,22.0,1831.0,8188.0,38.0,21.39,50.0,0.2,7.6
2024-11-29T15:54:27.436098,False,,,,,,32.0,1810.0,8188.0,38.0,20.48,50.0,0.1,7.6
2024-11-29T15:54:28.486596,False,,,,,,46.0,1810.0,8188.0,38.0,16.83,50.0,0.2,7.6
2024-11-29T15:54:29.532616,False,,,,,,27.0,1808.0,8188.0,38.0,20.79,50.0,0.1,7.6
2024-11-29T15:54:30.578094,False,,,,,,21.0,1808.0,8188.0,38.0,20.87,50.0,0.1,7.6
2024-11-29T15:54:31.622127,False,,,,,,21.0,1808.0,8188.0,38.0,16.9,50.0,0.3,7.6
2024-11-29T15:54:32.665707,False,,,,,,25.0,1808.0,8188.0,38.0,21.81,50.0,0.2,7.6
2024-11-29T15:54:32.928761,False,,,,,,24.0,1808.0,8188.0,38.0,20.52,50.0,0.1,7.6
2024-11-29T15:54:33.967608,False,,,,,,19.0,1808.0,8188.0,38.0,21.74,50.0,0.1,7.6
2024-11-29T15:54:35.017689,False,,,,,,29.0,1808.0,8188.0,38.0,19.5,50.0,0.2,7.6
2024-11-29T15:54:36.078258,False,,,,,,25.0,1808.0,8188.0,38.0,17.65,50.0,0.2,7.6
2024-11-29T15:54:37.130093,False,,,,,,22.0,1808.0,8188.0,38.0,17.55,50.0,0.1,7.6
