timestamp,game_running,frame_time_ms,fps,gpu_utilization,gpu_memory_used,gpu_memory_total,gpu_temperature,gpu_power_draw,fan_speed,total_cpu_usage,total_memory_usage
2024-11-28T13:08:49.494547,True,,,18.0,1960.0,8188.0,37.0,17.35,50.0,4.4,7.2
2024-11-28T13:08:50.665438,True,,,26.0,1959.0,8188.0,37.0,20.96,50.0,0.2,7.2
2024-11-28T13:08:51.803573,True,,,35.0,1959.0,8188.0,37.0,14.63,50.0,0.3,7.2
2024-11-28T13:08:52.972739,True,,,26.0,1959.0,8188.0,37.0,19.08,50.0,0.1,7.2
2024-11-28T13:08:54.135208,True,,,20.0,1959.0,8188.0,37.0,20.73,50.0,0.4,7.2
2024-11-28T13:08:55.304839,True,,,25.0,1959.0,8188.0,37.0,17.59,50.0,0.1,7.2
2024-11-28T13:08:56.474866,True,,,18.0,1959.0,8188.0,37.0,21.3,50.0,0.3,7.2
2024-11-28T13:08:57.576368,True,,,39.0,1957.0,8188.0,37.0,14.82,50.0,0.2,7.2
2024-11-28T13:08:58.697622,True,,,25.0,1957.0,8188.0,37.0,19.52,50.0,0.3,7.1
2024-11-28T13:08:59.868677,True,,,40.0,1957.0,8188.0,37.0,19.62,50.0,0.2,7.2
2024-11-28T13:09:01.026240,True,,,42.0,1957.0,8188.0,37.0,15.19,50.0,0.3,7.1
2024-11-28T13:09:02.128518,True,,,20.0,1957.0,8188.0,37.0,19.56,50.0,0.2,7.2
2024-11-28T13:09:03.225140,True,,,20.0,1959.0,8188.0,37.0,19.69,50.0,0.3,7.2
2024-11-28T13:09:04.307329,True,,,27.0,1959.0,8188.0,37.0,14.05,50.0,0.3,7.2
