timestamp,game_running,frame_time_ms,fps,fps_1_low,fps_min,fps_max,gpu_utilization,gpu_memory_used,gpu_memory_total,gpu_temperature,gpu_power_draw,fan_speed,total_cpu_usage,total_memory_usage
2024-11-29T17:16:30.298160,False,,,,,,37.0,2635.0,8188.0,38.0,12.9,0.0,0.6,7.6
2024-11-29T17:16:31.738911,False,,,,,,40.0,2635.0,8188.0,38.0,12.11,0.0,0.2,7.6
2024-11-29T17:16:33.147617,False,,,,,,21.0,2635.0,8188.0,39.0,12.59,0.0,0.1,7.6
2024-11-29T17:16:34.564205,False,,,,,,18.0,2635.0,8188.0,39.0,12.05,0.0,0.0,7.6
2024-11-29T17:16:36.002725,False,,,,,,37.0,2635.0,8188.0,39.0,11.53,0.0,0.0,7.6
2024-11-29T17:16:37.414127,False,,,,,,8.0,2279.0,8188.0,39.0,11.79,0.0,0.3,7.6
2024-11-29T17:16:38.861513,False,,,,,,12.0,2265.0,8188.0,39.0,8.57,0.0,0.2,7.6
2024-11-29T17:16:40.334014,False,,,,,,31.0,2265.0,8188.0,39.0,7.48,0.0,0.2,7.6
2024-11-29T17:16:41.742347,False,,,,,,40.0,2266.0,8188.0,39.0,7.44,0.0,0.1,7.6
2024-11-29T17:16:43.151557,False,,,,,,11.0,2266.0,8188.0,39.0,7.39,0.0,0.3,7.6
2024-11-29T17:16:44.564813,False,,,,,,15.0,2266.0,8188.0,39.0,7.3,0.0,0.2,7.7
2024-11-29T17:16:45.977411,False,,,,,,10.0,2265.0,8188.0,39.0,10.15,0.0,0.1,7.6
2024-11-29T17:16:47.402226,False,,,,,,20.0,2265.0,8188.0,39.0,10.42,0.0,0.1,7.6
2024-11-29T17:16:48.795399,False,,,,,,8.0,2291.0,8188.0,40.0,23.88,0.0,0.1,7.6
2024-11-29T17:16:50.204647,False,,,,,,8.0,2291.0,8188.0,40.0,25.43,0.0,0.0,7.6
2024-11-29T17:16:51.609785,False,,,,,,7.0,2291.0,8188.0,39.0,20.67,0.0,0.1,7.6
2024-11-29T17:16:51.902652,False,,,,,,7.0,2291.0,8188.0,39.0,11.58,0.0,0.2,7.6
2024-11-29T17:16:53.308746,False,,,,,,10.0,2292.0,8188.0,39.0,11.29,0.0,0.2,7.6
2024-11-29T17:16:54.707673,False,,,,,,53.0,2266.0,8188.0,39.0,7.68,0.0,0.1,7.6
2024-11-29T17:16:56.102601,False,,,,,,6.0,2291.0,8188.0,39.0,11.26,0.0,0.2,7.6
2024-11-29T17:16:57.518690,False,,,,,,14.0,2291.0,8188.0,39.0,8.31,0.0,0.1,7.6
2024-11-29T17:16:58.943698,False,,,,,,19.0,2281.0,8188.0,39.0,11.99,0.0,0.2,7.6
2024-11-29T17:17:00.389314,False,,,,,,42.0,2358.0,8188.0,39.0,13.02,0.0,0.2,7.6
2024-11-29T17:17:01.837325,False,,,,,,6.0,2386.0,8188.0,41.0,26.1,0.0,0.0,7.6
2024-11-29T17:17:03.237789,False,,,,,,9.0,2386.0,8188.0,41.0,25.53,0.0,0.0,7.6
2024-11-29T17:17:04.693625,False,,,,,,50.0,2384.0,8188.0,41.0,21.88,0.0,0.0,7.6
2024-11-29T17:17:06.131227,False,,,,,,19.0,2343.0,8188.0,40.0,12.36,0.0,0.4,7.6
2024-11-29T17:17:07.557166,False,,,,,,37.0,2330.0,8188.0,40.0,11.44,0.0,0.1,7.6
2024-11-29T17:17:09.018012,False,,,,,,14.0,2330.0,8188.0,40.0,11.65,0.0,0.1,7.6
2024-11-29T17:17:10.440254,False,,,,,,52.0,2307.0,8188.0,40.0,11.52,0.0,0.1,7.6
2024-11-29T17:17:11.851866,False,,,,,,28.0,2307.0,8188.0,40.0,12.01,0.0,0.1,7.6
2024-11-29T17:17:13.269086,False,,,,,,14.0,2307.0,8188.0,40.0,10.62,0.0,0.1,7.6
2024-11-29T17:17:14.681751,False,,,,,,29.0,2307.0,8188.0,40.0,10.95,0.0,0.0,7.6
2024-11-29T17:17:16.097304,False,,,,,,22.0,2307.0,8188.0,40.0,11.78,0.0,0.1,7.6
2024-11-29T17:17:17.502110,False,,,,,,12.0,2307.0,8188.0,40.0,10.81,0.0,0.2,7.6
2024-11-29T17:17:18.914384,False,,,,,,23.0,2307.0,8188.0,40.0,11.98,0.0,0.1,7.6
2024-11-29T17:17:20.316927,False,,,,,,27.0,2307.0,8188.0,40.0,10.77,0.0,0.2,7.6
2024-11-29T17:17:21.749283,False,,,,,,35.0,2324.0,8188.0,40.0,11.17,0.0,0.1,7.6
2024-11-29T17:17:23.150403,False,,,,,,13.0,2324.0,8188.0,40.0,11.78,0.0,0.2,7.6
2024-11-29T17:17:23.430321,False,,,,,,14.0,2324.0,8188.0,40.0,10.09,0.0,0.3,7.6
2024-11-29T17:17:24.822564,False,,,,,,24.0,2324.0,8188.0,40.0,12.04,0.0,0.1,7.6
2024-11-29T17:17:26.235316,False,,,,,,25.0,2320.0,8188.0,40.0,11.58,0.0,0.2,7.6
2024-11-29T17:17:27.666219,False,,,,,,16.0,2315.0,8188.0,40.0,11.63,0.0,0.1,7.7
2024-11-29T17:17:29.089817,False,,,,,,12.0,2304.0,8188.0,40.0,12.29,0.0,0.3,7.7
