timestamp,game_running,frame_time_ms,fps,fps_1_low,fps_min,fps_max,gpu_utilization,gpu_memory_used,gpu_memory_total,gpu_temperature,gpu_power_draw,fan_speed,total_cpu_usage,total_memory_usage
2024-11-29T18:18:05.138286,True,0.563,59.817,42.836,42.836,111.021,26.0,3767.0,8188.0,40.0,11.82,50.0,1.0,13.6
2024-11-29T18:18:06.718031,True,0.563,59.817,42.836,42.836,111.021,18.0,3767.0,8188.0,40.0,9.59,50.0,0.2,13.6
2024-11-29T18:18:06.872797,True,0.563,59.817,42.836,42.836,111.021,36.0,3767.0,8188.0,40.0,8.08,50.0,0.4,13.6
2024-11-29T18:18:08.456881,True,0.563,59.817,42.836,42.836,111.021,15.0,3767.0,8188.0,40.0,8.08,50.0,0.1,13.6
2024-11-29T18:18:09.982303,True,0.563,59.817,42.836,42.836,111.021,24.0,3767.0,8188.0,40.0,8.13,50.0,0.4,13.7
2024-11-29T18:18:11.561189,True,0.563,59.817,42.836,42.836,111.021,9.0,3764.0,8188.0,40.0,10.5,50.0,0.2,13.7
2024-11-29T18:18:13.449863,True,0.563,59.817,42.836,42.836,111.021,23.0,3764.0,8188.0,39.0,10.8,50.0,0.1,13.7
2024-11-29T18:18:15.024964,True,0.563,59.817,42.836,42.836,111.021,23.0,3773.0,8188.0,41.0,15.75,50.0,0.2,13.7
2024-11-29T18:18:16.607717,True,0.563,59.817,42.836,42.836,111.021,10.0,3773.0,8188.0,40.0,27.91,50.0,0.1,13.6
2024-11-29T18:18:18.174612,True,0.563,59.817,42.836,42.836,111.021,11.0,3723.0,8188.0,40.0,25.19,50.0,0.2,13.6
2024-11-29T18:18:19.734988,True,0.563,59.817,42.836,42.836,111.021,5.0,3749.0,8188.0,40.0,26.89,50.0,0.2,13.6
2024-11-29T18:18:21.281947,True,0.563,59.817,42.836,42.836,111.021,24.0,3734.0,8188.0,40.0,19.93,50.0,0.2,13.6
2024-11-29T18:18:22.829995,True,0.563,59.817,42.836,42.836,111.021,7.0,3743.0,8188.0,41.0,30.07,50.0,0.2,13.6
2024-11-29T18:18:24.374087,True,0.563,59.817,42.836,42.836,111.021,9.0,3764.0,8188.0,39.0,16.82,50.0,0.3,13.6
2024-11-29T18:18:25.918216,True,0.563,59.817,42.836,42.836,111.021,16.0,3764.0,8188.0,39.0,8.95,50.0,0.1,13.6
2024-11-29T18:18:27.505659,True,0.563,59.817,42.836,42.836,111.021,31.0,3769.0,8188.0,39.0,8.2,50.0,0.2,13.6
2024-11-29T18:18:29.037593,True,0.563,59.817,42.836,42.836,111.021,7.0,3722.0,8188.0,39.0,21.63,50.0,0.2,13.6
2024-11-29T18:18:30.548057,True,0.563,59.817,42.836,42.836,111.021,8.0,3722.0,8188.0,39.0,19.47,50.0,0.1,13.6
2024-11-29T18:18:32.093797,True,0.563,59.817,42.836,42.836,111.021,10.0,3747.0,8188.0,39.0,15.91,50.0,0.3,13.6
2024-11-29T18:18:33.640296,True,0.563,59.817,42.836,42.836,111.021,28.0,3758.0,8188.0,39.0,12.06,50.0,0.1,13.6
2024-11-29T18:18:35.185941,True,0.563,59.817,42.836,42.836,111.021,34.0,3758.0,8188.0,39.0,10.68,50.0,0.1,13.6
