timestamp,game_running,frame_time_ms,fps,fps_1_low,fps_min,fps_max,gpu_utilization,gpu_memory_used,gpu_memory_total,gpu_temperature,gpu_power_draw,fan_speed,total_cpu_usage,total_memory_usage
2024-11-29T17:01:09.859018,False,,,,,,41.0,3803.0,8188.0,41.0,27.62,50.0,1.3,7.6
2024-11-29T17:01:10.911295,False,,,,,,48.0,3803.0,8188.0,41.0,27.65,50.0,0.2,7.6
2024-11-29T17:01:11.982532,False,,,,,,39.0,3803.0,8188.0,41.0,27.72,50.0,0.2,7.6
2024-11-29T17:01:13.060328,False,,,,,,39.0,3803.0,8188.0,41.0,27.64,50.0,0.1,7.6
2024-11-29T17:01:14.143637,False,,,,,,40.0,3816.0,8188.0,41.0,27.8,50.0,0.3,7.6
2024-11-29T17:01:15.200872,False,,,,,,46.0,3818.0,8188.0,41.0,27.94,50.0,0.4,7.6
2024-11-29T17:01:15.201721,False,,,,,,35.0,3814.0,8188.0,42.0,31.85,50.0,0.2,7.6
2024-11-29T17:01:16.271527,False,,,,,,27.0,3814.0,8188.0,42.0,35.37,50.0,0.2,7.6
2024-11-29T17:01:17.343535,False,,,,,,29.0,3814.0,8188.0,42.0,41.67,50.0,0.2,7.6
2024-11-29T17:01:18.418657,False,,,,,,27.0,3814.0,8188.0,43.0,41.52,50.0,0.1,7.6
2024-11-29T17:01:19.497573,False,,,,,,40.0,3814.0,8188.0,42.0,32.64,50.0,0.1,7.6
2024-11-29T17:01:20.570083,False,,,,,,37.0,3814.0,8188.0,42.0,27.85,50.0,0.2,7.6
2024-11-29T17:01:21.650733,False,,,,,,39.0,3814.0,8188.0,41.0,27.73,50.0,0.3,7.6
2024-11-29T17:01:22.732224,False,,,,,,23.0,2681.0,8188.0,41.0,24.56,50.0,0.2,7.6
2024-11-29T17:01:23.804223,False,,,,,,23.0,2681.0,8188.0,41.0,21.38,50.0,0.3,7.6
2024-11-29T17:01:24.880897,False,,,,,,19.0,2684.0,8188.0,41.0,21.64,50.0,0.1,7.6
2024-11-29T17:01:25.930976,False,,,,,,19.0,2684.0,8188.0,41.0,21.47,50.0,0.2,7.6
2024-11-29T17:01:27.006336,False,,,,,,27.0,2658.0,8188.0,41.0,21.62,50.0,0.3,7.6
2024-11-29T17:01:28.083164,False,,,,,,21.0,2658.0,8188.0,41.0,21.5,50.0,0.3,7.6
2024-11-29T17:01:29.157525,False,,,,,,20.0,2658.0,8188.0,41.0,21.51,50.0,0.2,7.6
2024-11-29T17:01:30.223838,False,,,,,,18.0,2679.0,8188.0,41.0,25.28,50.0,0.1,7.6
2024-11-29T17:01:31.281738,False,,,,,,13.0,2667.0,8188.0,41.0,33.16,50.0,0.2,7.6
2024-11-29T17:01:32.333539,False,,,,,,20.0,2685.0,8188.0,41.0,32.56,50.0,0.2,7.6
2024-11-29T17:01:33.411320,False,,,,,,13.0,2688.0,8188.0,41.0,32.71,50.0,0.1,7.6
2024-11-29T17:01:34.502815,False,,,,,,14.0,2691.0,8188.0,41.0,32.75,50.0,0.3,7.6
2024-11-29T17:01:35.550850,False,,,,,,22.0,2691.0,8188.0,41.0,29.8,50.0,0.2,7.6
2024-11-29T17:01:36.625662,False,,,,,,19.0,2699.0,8188.0,41.0,22.66,50.0,0.3,7.6
2024-11-29T17:01:37.676210,False,,,,,,22.0,2931.0,8188.0,42.0,31.86,50.0,0.3,7.6
2024-11-29T17:01:38.730962,False,,,,,,6.0,2724.0,8188.0,42.0,32.84,50.0,0.1,7.6
2024-11-29T17:01:39.781922,False,,,,,,3.0,2706.0,8188.0,41.0,30.82,50.0,0.4,7.6
2024-11-29T17:01:40.836316,False,,,,,,28.0,3073.0,8188.0,41.0,27.71,50.0,0.2,7.6
2024-11-29T17:01:41.892222,False,,,,,,3.0,3228.0,8188.0,42.0,27.96,50.0,0.1,7.6
2024-11-29T17:01:42.952779,False,,,,,,36.0,3398.0,8188.0,42.0,34.62,50.0,0.2,7.6
2024-11-29T17:01:44.010477,False,,,,,,28.0,3496.0,8188.0,42.0,34.62,50.0,0.1,7.6
2024-11-29T17:01:45.072821,False,,,,,,9.0,3554.0,8188.0,42.0,31.28,50.0,0.4,7.6
2024-11-29T17:01:46.136927,False,,,,,,9.0,3603.0,8188.0,42.0,31.36,50.0,0.2,7.6
2024-11-29T17:01:47.209166,False,,,,,,14.0,3606.0,8188.0,41.0,26.57,50.0,0.2,7.6
2024-11-29T17:01:47.185415,False,,,,,,13.0,3606.0,8188.0,41.0,20.83,50.0,0.3,7.6
2024-11-29T17:01:48.254934,False,,,,,,21.0,3606.0,8188.0,41.0,20.79,50.0,0.2,7.6
2024-11-29T17:01:49.329443,False,,,,,,23.0,3606.0,8188.0,41.0,20.63,50.0,0.1,7.6
