timestamp,game_running,frame_time_ms,fps,fps_1_low,fps_min,fps_max,gpu_utilization,gpu_memory_used,gpu_memory_total,gpu_temperature,gpu_power_draw,fan_speed,total_cpu_usage,total_memory_usage
2024-11-29T15:51:13.513431,False,,,,,,19.0,1718.0,8188.0,39.0,28.25,50.0,0.1,7.5
2024-11-29T15:51:14.557649,False,,,,,,25.0,1718.0,8188.0,39.0,28.11,50.0,0.2,7.5
2024-11-29T15:51:15.619934,False,,,,,,25.0,1718.0,8188.0,39.0,18.86,50.0,0.2,7.5
2024-11-29T15:51:16.684002,False,,,,,,21.0,1718.0,8188.0,39.0,18.43,50.0,0.1,7.5
2024-11-29T15:51:17.742923,False,,,,,,59.0,1718.0,8188.0,39.0,17.07,50.0,0.1,7.5
2024-11-29T15:51:18.811716,False,,,,,,20.0,1718.0,8188.0,39.0,21.52,50.0,0.2,7.5
2024-11-29T15:51:19.884832,False,,,,,,29.0,1718.0,8188.0,39.0,20.31,50.0,0.2,7.5
2024-11-29T15:51:20.952177,False,,,,,,23.0,1720.0,8188.0,40.0,24.06,50.0,0.1,7.5
2024-11-29T15:51:22.011427,False,,,,,,24.0,1718.0,8188.0,39.0,30.53,50.0,0.1,7.5
2024-11-29T15:51:22.294387,False,,,,,,24.0,1718.0,8188.0,39.0,27.51,50.0,0.2,7.5
2024-11-29T15:51:23.351988,False,,,,,,29.0,1718.0,8188.0,39.0,24.19,50.0,0.1,7.5
2024-11-29T15:51:24.391380,False,,,,,,26.0,1718.0,8188.0,39.0,20.89,50.0,0.1,7.5
2024-11-29T15:51:25.438910,False,,,,,,26.0,1718.0,8188.0,39.0,27.81,50.0,0.1,7.5
2024-11-29T15:51:26.482041,False,,,,,,22.0,1718.0,8188.0,39.0,22.55,50.0,0.1,7.5
2024-11-29T15:51:27.541811,False,,,,,,26.0,1718.0,8188.0,39.0,20.38,50.0,0.2,7.6
2024-11-29T15:51:28.601186,False,,,,,,22.0,1718.0,8188.0,39.0,21.51,50.0,0.2,7.6
2024-11-29T15:51:29.650949,False,,,,,,23.0,1723.0,8188.0,39.0,17.73,50.0,0.2,7.6
2024-11-29T15:51:30.707969,False,,,,,,20.0,1721.0,8188.0,40.0,27.9,50.0,0.4,7.6
2024-11-29T15:51:31.768806,False,,,,,,20.0,1721.0,8188.0,40.0,33.09,50.0,0.1,7.6
2024-11-29T15:51:32.829355,False,,,,,,26.0,1721.0,8188.0,39.0,22.45,50.0,0.2,7.6
2024-11-29T15:51:33.898100,False,,,,,,23.0,1721.0,8188.0,39.0,17.63,50.0,0.2,7.6
2024-11-29T15:51:34.967302,False,,,,,,21.0,1721.0,8188.0,39.0,21.57,50.0,0.1,7.6
2024-11-29T15:51:36.010174,False,,,,,,25.0,1721.0,8188.0,39.0,20.13,50.0,0.2,7.6
