timestamp,game_running,frame_time_ms,fps,gpu_utilization,gpu_memory_used,gpu_memory_total,gpu_temperature,gpu_power_draw,fan_speed,total_cpu_usage,total_memory_usage
2024-11-28T13:03:00.451389,True,8.33,120.0,17.0,1915.0,8188.0,37.0,16.49,50.0,4.2,7.1
2024-11-28T13:03:01.640036,True,8.33,120.0,19.0,1915.0,8188.0,37.0,20.8,50.0,0.6,7.1
2024-11-28T13:03:02.824149,True,11.11,90.0,38.0,1915.0,8188.0,37.0,13.79,50.0,0.2,7.1
2024-11-28T13:03:01.697255,True,8.33,120.0,19.0,1915.0,8188.0,37.0,19.71,50.0,0.5,7.1
2024-11-28T13:03:02.924012,True,8.33,120.0,18.0,1915.0,8188.0,37.0,20.41,50.0,0.1,7.1
2024-11-28T13:03:04.112273,True,11.11,90.0,43.0,1915.0,8188.0,37.0,13.07,50.0,0.3,7.1
2024-11-28T13:03:05.319161,True,8.33,120.0,19.0,1915.0,8188.0,37.0,17.85,50.0,0.3,7.1
2024-11-28T13:03:06.552254,True,8.33,120.0,19.0,1915.0,8188.0,37.0,20.86,50.0,0.3,7.1
2024-11-28T13:03:07.794188,True,11.11,90.0,50.0,1915.0,8188.0,37.0,13.0,50.0,0.3,7.1
2024-11-28T13:03:08.961390,True,8.33,120.0,19.0,1915.0,8188.0,37.0,21.1,50.0,0.2,7.1
2024-11-28T13:03:10.142168,True,11.11,90.0,40.0,1915.0,8188.0,37.0,18.22,50.0,0.2,7.1
2024-11-28T13:03:11.331888,True,8.33,120.0,20.0,1915.0,8188.0,37.0,15.23,50.0,0.3,7.1
2024-11-28T13:03:12.528053,True,8.33,120.0,16.0,1915.0,8188.0,37.0,21.2,50.0,0.3,7.1
2024-11-28T13:03:13.711335,True,11.11,90.0,43.0,1915.0,8188.0,37.0,16.03,50.0,0.3,7.1
2024-11-28T13:03:14.938116,True,8.33,120.0,19.0,1914.0,8188.0,37.0,18.2,50.0,0.4,7.1
2024-11-28T13:03:16.152934,True,8.33,120.0,19.0,1914.0,8188.0,37.0,21.18,50.0,0.3,7.1
2024-11-28T13:03:17.334829,True,11.11,90.0,39.0,1913.0,8188.0,37.0,13.13,50.0,0.3,7.1
2024-11-28T13:03:18.535107,True,8.33,120.0,24.0,1920.0,8188.0,37.0,20.52,50.0,0.2,7.1
2024-11-28T13:03:19.723945,True,8.33,120.0,20.0,1916.0,8188.0,38.0,26.9,50.0,0.3,7.1
2024-11-28T13:03:20.921386,True,13.33,75.0,71.0,1915.0,8188.0,37.0,27.37,50.0,0.2,7.1
2024-11-28T13:03:22.143479,True,8.33,120.0,23.0,1915.0,8188.0,38.0,26.68,50.0,0.4,7.1
2024-11-28T13:03:23.309190,True,8.33,120.0,21.0,1911.0,8188.0,38.0,27.69,50.0,0.2,7.1
