timestamp,game_running,frame_time_ms,fps,fps_1_low,fps_min,fps_max,gpu_utilization,gpu_memory_used,gpu_memory_total,gpu_temperature,gpu_power_draw,fan_speed,total_cpu_usage,total_memory_usage
2024-11-29T17:55:14.597387,True,0.563,59.817,42.836,42.836,111.021,17.0,3558.0,8188.0,36.0,11.61,50.0,0.0,9.0
2024-11-29T17:55:16.132927,True,0.563,59.817,42.836,42.836,111.021,10.0,3558.0,8188.0,36.0,11.28,50.0,0.0,9.1
2024-11-29T17:55:17.666146,True,0.563,59.817,42.836,42.836,111.021,20.0,3558.0,8188.0,36.0,10.47,50.0,0.0,9.1
2024-11-29T17:55:19.142486,True,0.563,59.817,42.836,42.836,111.021,23.0,3562.0,8188.0,37.0,17.67,50.0,0.0,9.1
2024-11-29T17:55:19.454580,True,0.563,59.817,42.836,42.836,111.021,16.0,3567.0,8188.0,37.0,25.57,0.0,0.0,9.1
2024-11-29T17:55:21.015930,True,0.563,59.817,42.836,42.836,111.021,44.0,3570.0,8188.0,36.0,9.57,0.0,0.0,9.3
2024-11-29T17:55:22.561571,True,0.563,59.817,42.836,42.836,111.021,22.0,3556.0,8188.0,36.0,10.24,0.0,0.0,9.1
2024-11-29T17:55:24.059447,True,0.563,59.817,42.836,42.836,111.021,41.0,3554.0,8188.0,36.0,9.23,0.0,0.0,9.1
2024-11-29T17:55:25.572383,True,0.563,59.817,42.836,42.836,111.021,15.0,3531.0,8188.0,36.0,7.4,0.0,0.0,9.1
2024-11-29T17:55:27.064845,True,0.563,59.817,42.836,42.836,111.021,36.0,3531.0,8188.0,36.0,7.41,0.0,0.0,9.1
2024-11-29T17:55:28.545614,True,0.563,59.817,42.836,42.836,111.021,15.0,3531.0,8188.0,36.0,7.38,0.0,0.0,9.1
2024-11-29T17:55:30.038489,True,0.563,59.817,42.836,42.836,111.021,16.0,3531.0,8188.0,36.0,7.27,0.0,0.0,9.1
2024-11-29T17:55:31.548786,True,0.563,59.817,42.836,42.836,111.021,16.0,3531.0,8188.0,36.0,7.29,0.0,0.0,9.1
2024-11-29T17:55:33.086798,True,0.563,59.817,42.836,42.836,111.021,35.0,3571.0,8188.0,36.0,7.71,0.0,0.0,9.1
2024-11-29T17:55:34.639474,True,0.563,59.817,42.836,42.836,111.021,18.0,3571.0,8188.0,36.0,10.58,0.0,0.0,9.1
2024-11-29T17:55:36.182426,True,0.563,59.817,42.836,42.836,111.021,17.0,3568.0,8188.0,36.0,11.22,0.0,0.0,9.1
2024-11-29T17:55:37.698223,True,0.563,59.817,42.836,42.836,111.021,21.0,3564.0,8188.0,37.0,11.49,0.0,0.0,9.1
2024-11-29T17:55:39.239612,True,0.563,59.817,42.836,42.836,111.021,25.0,3554.0,8188.0,37.0,9.7,0.0,0.0,9.1
2024-11-29T17:55:40.779241,True,0.563,59.817,42.836,42.836,111.021,19.0,3555.0,8188.0,37.0,11.55,0.0,0.0,9.1
2024-11-29T17:55:42.332419,True,0.563,59.817,42.836,42.836,111.021,16.0,3554.0,8188.0,37.0,10.87,0.0,0.0,9.1
2024-11-29T17:55:43.857432,True,0.563,59.817,42.836,42.836,111.021,16.0,3540.0,8188.0,37.0,9.61,0.0,0.0,9.1
2024-11-29T17:55:45.348589,True,0.563,59.817,42.836,42.836,111.021,19.0,3549.0,8188.0,37.0,10.42,0.0,0.0,9.1
2024-11-29T17:55:46.851055,True,0.563,59.817,42.836,42.836,111.021,19.0,3535.0,8188.0,37.0,9.03,0.0,0.0,9.1
2024-11-29T17:55:48.337547,True,0.563,59.817,42.836,42.836,111.021,24.0,3559.0,8188.0,37.0,10.07,0.0,0.0,9.1
2024-11-29T17:55:49.860116,True,0.563,59.817,42.836,42.836,111.021,58.0,3556.0,8188.0,37.0,10.05,0.0,0.0,9.1
2024-11-29T17:55:50.122684,True,0.563,59.817,42.836,42.836,111.021,15.0,3555.0,8188.0,37.0,11.44,0.0,0.0,9.1
2024-11-29T17:55:51.661587,True,0.563,59.817,42.836,42.836,111.021,23.0,3554.0,8188.0,37.0,10.47,0.0,0.0,9.1
2024-11-29T17:55:53.195688,True,0.563,59.817,42.836,42.836,111.021,18.0,3527.0,8188.0,37.0,11.28,0.0,0.0,9.1
2024-11-29T17:55:54.739784,True,0.563,59.817,42.836,42.836,111.021,17.0,3547.0,8188.0,37.0,10.32,0.0,0.0,9.1
2024-11-29T17:55:56.276595,True,0.563,59.817,42.836,42.836,111.021,22.0,3546.0,8188.0,37.0,11.47,0.0,0.0,9.1
