timestamp,game_running,frame_time_ms,fps,gpu_utilization,gpu_memory_used,gpu_memory_total,gpu_temperature,gpu_power_draw,fan_speed,total_cpu_usage,total_memory_usage
2024-11-27T15:28:01.706577,True,0,0,14.0,1862.0,8188.0,36.0,7.3,0.0,2.7,6.9
2024-11-27T15:28:03.681205,True,0,0,18.0,1862.0,8188.0,36.0,7.1,0.0,0.3,6.9
2024-11-27T15:28:05.593518,True,0,0,23.0,1862.0,8188.0,36.0,7.16,0.0,0.4,6.9
2024-11-27T15:28:07.542417,True,0,0,18.0,1859.0,8188.0,36.0,7.12,0.0,0.5,6.9
2024-11-27T15:28:09.499319,True,0,0,16.0,1859.0,8188.0,36.0,7.15,0.0,0.2,6.9
2024-11-27T15:28:11.396308,True,0,0,15.0,1859.0,8188.0,36.0,7.29,0.0,0.5,6.9
2024-11-27T15:28:13.311641,True,0,0,37.0,1859.0,8188.0,36.0,7.07,0.0,0.5,6.9
2024-11-27T15:28:15.243019,True,0,0,16.0,1859.0,8188.0,37.0,7.02,0.0,0.3,6.9
2024-11-27T15:28:15.964634,True,0,0,41.0,1859.0,8188.0,37.0,7.03,0.0,0.4,6.9
2024-11-27T15:28:17.898899,True,0,0,17.0,1859.0,8188.0,37.0,6.91,0.0,0.4,6.9
2024-11-27T15:28:19.859746,True,0,0,28.0,1859.0,8188.0,37.0,6.99,0.0,0.6,6.9
2024-11-27T15:28:21.801144,True,0,0,17.0,1859.0,8188.0,37.0,6.99,0.0,0.3,6.9
2024-11-27T15:28:23.750249,True,0,0,16.0,1859.0,8188.0,37.0,7.06,0.0,0.4,6.9
2024-11-27T15:28:25.695022,True,0,0,16.0,1859.0,8188.0,37.0,7.01,0.0,0.4,6.9
2024-11-27T15:28:27.622385,True,0,0,45.0,1859.0,8188.0,37.0,7.21,0.0,0.5,6.9
2024-11-27T15:28:29.581630,True,0,0,3.0,1859.0,8188.0,38.0,26.68,0.0,0.1,6.9
2024-11-27T15:28:31.553681,True,0,0,29.0,1887.0,8188.0,37.0,12.16,0.0,0.3,6.9
2024-11-27T15:28:33.480901,True,0,0,14.0,1898.0,8188.0,37.0,11.34,0.0,0.3,6.9
2024-11-27T15:28:35.458827,True,0,0,38.0,1863.0,8188.0,37.0,7.54,0.0,0.4,6.9
2024-11-27T15:28:37.395064,True,0,0,11.0,1862.0,8188.0,37.0,11.09,0.0,0.5,6.9
2024-11-27T15:28:39.350068,True,0,0,40.0,1846.0,8188.0,37.0,7.27,0.0,0.3,6.9
2024-11-27T15:28:41.325897,True,0,0,11.0,1868.0,8188.0,37.0,7.07,0.0,0.4,6.9
2024-11-27T15:28:43.261630,True,0,0,24.0,1902.0,8188.0,37.0,11.21,0.0,0.3,6.9
2024-11-27T15:28:45.570096,True,0,0,19.0,1872.0,8188.0,37.0,11.11,0.0,0.3,6.9
2024-11-27T15:28:47.454474,True,0,0,8.0,1856.0,8188.0,37.0,11.04,0.0,0.3,6.9
2024-11-27T15:28:48.163017,True,0,0,46.0,1866.0,8188.0,37.0,7.59,0.0,0.3,6.9
2024-11-27T15:28:50.169517,True,0,0,12.0,1881.0,8188.0,38.0,11.44,0.0,0.6,6.9
2024-11-27T15:28:52.141196,True,0,0,28.0,1876.0,8188.0,38.0,10.82,0.0,0.5,6.9
2024-11-27T15:28:54.120061,True,0,0,20.0,1874.0,8188.0,38.0,10.42,0.0,0.4,6.9
2024-11-27T15:28:56.080882,True,0,0,50.0,1875.0,8188.0,38.0,10.13,0.0,0.5,6.9
2024-11-27T15:28:58.075460,True,0,0,13.0,1907.0,8188.0,38.0,10.88,0.0,0.5,6.9
