timestamp,game_running,frame_time_ms,fps,gpu_utilization,gpu_memory_used,gpu_memory_total,gpu_temperature,gpu_power_draw,fan_speed,total_cpu_usage,total_memory_usage
2024-11-28T11:45:25.292440,True,0,0,18.0,1725.0,8188.0,41.0,17.03,0.0,4.7,6.9
2024-11-28T11:45:26.483961,True,0,0,34.0,1725.0,8188.0,41.0,12.48,0.0,0.3,6.9
2024-11-28T11:45:27.679772,True,0,0,34.0,1725.0,8188.0,41.0,12.7,0.0,0.4,6.9
2024-11-28T11:45:28.843958,True,0,0,17.0,1725.0,8188.0,41.0,17.63,0.0,0.3,6.9
2024-11-28T11:45:30.014480,True,0,0,15.0,1725.0,8188.0,41.0,20.5,0.0,0.2,6.9
2024-11-28T11:45:29.185519,True,0,0,33.0,1725.0,8188.0,41.0,12.55,0.0,0.2,6.9
2024-11-28T11:45:30.335437,True,0,0,44.0,1725.0,8188.0,41.0,13.28,0.0,0.4,6.9
2024-11-28T11:45:31.503919,True,0,0,22.0,1697.0,8188.0,41.0,20.45,0.0,0.4,6.9
2024-11-28T11:45:32.710231,True,0,0,19.0,1711.0,8188.0,41.0,17.88,0.0,0.4,6.9
2024-11-28T11:45:33.913846,True,0,0,17.0,1698.0,8188.0,42.0,26.45,0.0,0.2,6.9
2024-11-28T11:45:35.112785,True,0,0,21.0,1698.0,8188.0,42.0,26.95,0.0,0.3,6.9
2024-11-28T11:45:36.316599,True,0,0,16.0,1698.0,8188.0,42.0,26.93,0.0,0.3,6.9
2024-11-28T11:45:37.516090,True,0,0,45.0,1697.0,8188.0,42.0,20.17,0.0,0.1,6.9
2024-11-28T11:45:38.709573,True,0,0,16.0,1697.0,8188.0,42.0,20.26,0.0,0.2,6.9
2024-11-28T11:45:39.911645,True,0,0,48.0,1697.0,8188.0,41.0,15.64,0.0,0.4,6.9
2024-11-28T11:45:41.061053,True,0,0,34.0,1697.0,8188.0,41.0,12.52,0.0,0.2,6.8
2024-11-28T11:45:42.232104,True,0,0,30.0,1673.0,8188.0,42.0,14.87,0.0,0.5,6.9
2024-11-28T11:45:43.434502,True,0,0,20.0,1740.0,8188.0,42.0,21.01,0.0,0.2,6.8
2024-11-28T11:45:44.635843,True,0,0,21.0,1726.0,8188.0,42.0,18.13,0.0,0.3,6.9
2024-11-28T11:45:45.793078,True,0,0,14.0,1722.0,8188.0,42.0,27.15,0.0,0.3,6.9
2024-11-28T11:45:46.993126,True,0,0,22.0,1715.0,8188.0,42.0,27.12,0.0,0.4,6.9
2024-11-28T11:45:48.195010,True,0,0,17.0,1713.0,8188.0,43.0,27.1,0.0,0.4,6.9
2024-11-28T11:45:49.414067,True,0,0,47.0,1711.0,8188.0,42.0,19.02,0.0,0.4,6.9
2024-11-28T11:45:50.618637,True,0,0,19.0,1727.0,8188.0,42.0,21.1,0.0,0.5,6.9
2024-11-28T11:45:51.823320,True,0,0,29.0,1725.0,8188.0,42.0,18.16,0.0,0.6,6.9
2024-11-28T11:45:52.981144,True,0,0,46.0,1726.0,8188.0,42.0,15.99,0.0,0.2,6.9
2024-11-28T11:45:54.133926,True,0,0,18.0,1725.0,8188.0,42.0,17.87,0.0,0.5,6.9
2024-11-28T11:45:55.298914,True,0,0,17.0,1706.0,8188.0,42.0,20.68,0.0,0.2,6.9
2024-11-28T11:45:56.450987,True,0,0,16.0,1712.0,8188.0,42.0,18.19,0.0,0.4,6.9
2024-11-28T11:45:57.602561,True,0,0,20.0,1715.0,8188.0,42.0,21.14,0.0,0.3,6.9
2024-11-28T11:45:58.759878,True,0,0,22.0,1724.0,8188.0,42.0,16.32,0.0,0.3,6.9
2024-11-28T11:45:59.934516,True,0,0,36.0,1698.0,8188.0,42.0,16.21,0.0,0.2,6.9
2024-11-28T11:45:59.164748,True,0,0,41.0,1689.0,8188.0,42.0,12.8,0.0,0.3,6.9
2024-11-28T11:46:00.358904,True,0,0,18.0,1685.0,8188.0,43.0,14.22,0.0,0.3,6.9
2024-11-28T11:46:01.500942,True,0,0,19.0,1682.0,8188.0,43.0,20.99,0.0,0.2,6.9
2024-11-28T11:46:02.703821,True,0,0,38.0,1682.0,8188.0,42.0,16.41,0.0,0.2,6.9
2024-11-28T11:46:03.854122,True,0,0,21.0,1660.0,8188.0,43.0,16.47,0.0,0.3,6.9
2024-11-28T11:46:05.017386,True,0,0,24.0,1660.0,8188.0,43.0,20.93,0.0,0.2,6.9
2024-11-28T11:46:06.250138,True,0,0,27.0,1743.0,8188.0,43.0,16.59,0.0,0.3,6.9
2024-11-28T11:46:07.406189,True,0,0,26.0,1742.0,8188.0,43.0,18.64,0.0,0.1,6.9
2024-11-28T11:46:08.576279,True,0,0,20.0,1730.0,8188.0,43.0,20.17,0.0,0.5,6.8
2024-11-28T11:46:09.778240,True,0,0,28.0,1715.0,8188.0,43.0,16.89,0.0,0.3,6.8
2024-11-28T11:46:10.988800,True,0,0,21.0,1717.0,8188.0,43.0,15.06,0.0,0.5,6.8
2024-11-28T11:46:12.195240,True,0,0,25.0,1709.0,8188.0,43.0,17.19,0.0,0.3,6.8
2024-11-28T11:46:13.358640,True,0,0,18.0,1725.0,8188.0,43.0,15.73,0.0,0.3,6.8
2024-11-28T11:46:14.503025,True,0,0,18.0,1725.0,8188.0,43.0,17.25,0.0,0.7,6.8
2024-11-28T11:46:15.665799,True,0,0,46.0,1725.0,8188.0,43.0,14.28,0.0,0.4,6.8
2024-11-28T11:46:16.867730,True,0,0,19.0,1722.0,8188.0,43.0,19.68,0.0,0.3,6.8
2024-11-28T11:46:18.068340,True,0,0,19.0,1714.0,8188.0,43.0,20.58,0.0,0.3,6.8
2024-11-28T11:46:19.220726,True,0,0,44.0,1735.0,8188.0,43.0,15.86,0.0,0.4,6.8
2024-11-28T11:46:20.421008,True,0,0,18.0,1733.0,8188.0,43.0,20.34,0.0,0.3,6.8
2024-11-28T11:46:21.599722,True,0,0,19.0,1733.0,8188.0,43.0,19.39,0.0,0.4,6.8
2024-11-28T11:46:22.806312,True,0,0,31.0,1753.0,8188.0,43.0,13.34,0.0,0.2,6.8
2024-11-28T11:46:24.018946,True,0,0,20.0,1729.0,8188.0,43.0,19.19,51.0,0.2,6.8
2024-11-28T11:46:25.231186,True,0,0,17.0,1725.0,8188.0,43.0,21.39,45.0,0.3,6.8
2024-11-28T11:46:26.435881,True,0,0,35.0,1709.0,8188.0,44.0,15.46,45.0,0.3,6.8
2024-11-28T11:46:27.603094,True,0,0,21.0,1680.0,8188.0,44.0,28.15,47.0,0.3,6.8
2024-11-28T11:46:28.812301,True,0,0,17.0,1703.0,8188.0,44.0,28.1,49.0,0.3,6.8
2024-11-28T11:46:30.015684,True,0,0,17.0,1739.0,8188.0,43.0,28.58,50.0,0.2,6.8
2024-11-28T11:46:29.159415,True,0,0,41.0,1739.0,8188.0,43.0,21.93,50.0,0.4,6.9
2024-11-28T11:46:30.362135,True,0,0,15.0,1739.0,8188.0,43.0,20.97,50.0,0.2,6.9
2024-11-28T11:46:31.523687,True,0,0,37.0,1736.0,8188.0,42.0,17.33,50.0,0.4,6.9
2024-11-28T11:46:32.682750,True,0,0,38.0,1736.0,8188.0,42.0,12.89,50.0,0.3,6.9
2024-11-28T11:46:33.832744,True,0,0,37.0,1736.0,8188.0,42.0,13.09,50.0,0.3,6.9
2024-11-28T11:46:34.972907,True,0,0,27.0,1708.0,8188.0,42.0,19.23,50.0,0.3,6.9
2024-11-28T11:46:36.185582,True,0,0,17.0,1708.0,8188.0,42.0,20.46,50.0,0.2,6.9
2024-11-28T11:46:37.387697,True,0,0,24.0,1703.0,8188.0,43.0,24.29,50.0,0.4,6.8
2024-11-28T11:46:38.592150,True,0,0,16.0,1703.0,8188.0,43.0,27.83,50.0,0.4,6.9
2024-11-28T11:46:39.791125,True,0,0,23.0,1707.0,8188.0,43.0,28.27,50.0,0.2,6.9
2024-11-28T11:46:40.932552,True,0,0,16.0,1699.0,8188.0,42.0,21.3,50.0,0.2,6.9
2024-11-28T11:46:42.075054,True,0,0,22.0,1701.0,8188.0,42.0,21.72,50.0,0.3,6.9
2024-11-28T11:46:43.225405,True,0,0,21.0,1694.0,8188.0,41.0,18.38,50.0,0.3,6.9
2024-11-28T11:46:44.356684,True,0,0,20.0,1704.0,8188.0,42.0,17.61,50.0,0.6,6.9
2024-11-28T11:46:45.499683,True,0,0,19.0,1708.0,8188.0,42.0,21.12,50.0,0.4,6.9
2024-11-28T11:46:46.698724,True,0,0,44.0,1712.0,8188.0,41.0,13.98,50.0,0.4,6.9
2024-11-28T11:46:47.898325,True,0,0,25.0,1713.0,8188.0,41.0,20.79,50.0,0.4,6.9
2024-11-28T11:46:49.102273,True,0,0,24.0,1718.0,8188.0,41.0,18.82,50.0,0.4,6.9
2024-11-28T11:46:50.310076,True,0,0,37.0,1713.0,8188.0,41.0,14.02,50.0,0.3,6.9
2024-11-28T11:46:51.513149,True,0,0,18.0,1716.0,8188.0,41.0,16.41,50.0,0.5,6.9
2024-11-28T11:46:52.719841,True,0,0,16.0,1709.0,8188.0,41.0,20.86,50.0,0.4,6.9
2024-11-28T11:46:53.926197,True,0,0,20.0,1692.0,8188.0,41.0,15.96,50.0,0.5,6.9
2024-11-28T11:46:55.105801,True,0,0,20.0,1690.0,8188.0,41.0,19.89,50.0,0.3,6.9
2024-11-28T11:46:56.315468,True,0,0,20.0,1690.0,8188.0,41.0,20.58,50.0,0.3,6.9
2024-11-28T11:46:57.465353,True,0,0,60.0,1688.0,8188.0,41.0,14.6,50.0,0.2,6.9
2024-11-28T11:46:58.671741,True,0,0,17.0,1723.0,8188.0,41.0,21.83,50.0,0.5,6.9
2024-11-28T11:46:59.827281,True,0,0,24.0,1731.0,8188.0,40.0,19.2,50.0,0.3,6.9
2024-11-28T11:47:00.980260,True,0,0,17.0,1730.0,8188.0,41.0,16.11,50.0,0.4,6.9
2024-11-28T11:47:00.217796,True,0,0,23.0,1737.0,8188.0,41.0,20.93,50.0,0.3,6.9
2024-11-28T11:47:01.413737,True,0,0,16.0,1737.0,8188.0,40.0,18.0,50.0,0.3,6.9
2024-11-28T11:47:02.614658,True,0,0,18.0,1737.0,8188.0,40.0,20.6,50.0,0.3,6.9
2024-11-28T11:47:03.817141,True,0,0,40.0,1717.0,8188.0,40.0,14.35,50.0,0.3,6.9
2024-11-28T11:47:04.992591,True,0,0,27.0,1721.0,8188.0,41.0,27.56,50.0,0.4,6.9
2024-11-28T11:47:06.197438,True,0,0,16.0,1741.0,8188.0,41.0,28.03,50.0,0.7,6.9
2024-11-28T11:47:07.388478,True,0,0,23.0,1744.0,8188.0,41.0,27.59,50.0,0.3,6.9
2024-11-28T11:47:08.609955,True,0,0,35.0,1743.0,8188.0,40.0,20.24,50.0,0.1,6.9
2024-11-28T11:47:09.815994,True,0,0,23.0,1743.0,8188.0,40.0,19.32,50.0,0.3,6.9
2024-11-28T11:47:11.016697,True,0,0,18.0,1743.0,8188.0,40.0,19.65,50.0,0.2,6.9
