timestamp,game_running,frame_time_ms,fps,fps_1_low,fps_min,fps_max,gpu_utilization,gpu_memory_used,gpu_memory_total,gpu_temperature,gpu_power_draw,fan_speed,total_cpu_usage,total_memory_usage
2024-11-29T18:16:23.637922,False,,,,,,45.0,3590.0,8188.0,40.0,7.88,0.0,0.0,13.7
2024-11-29T18:16:28.072180,False,,,,,,41.0,3574.0,8188.0,40.0,7.96,0.0,0.0,13.7
2024-11-29T18:16:29.145724,False,,,,,,12.0,3582.0,8188.0,42.0,22.67,0.0,0.0,13.7
2024-11-29T18:16:30.262374,False,,,,,,6.0,3574.0,8188.0,41.0,23.65,0.0,0.0,13.7
2024-11-29T18:16:31.367556,False,,,,,,20.0,3574.0,8188.0,41.0,11.93,0.0,0.0,13.7
2024-11-29T18:16:32.467883,False,,,,,,10.0,3574.0,8188.0,41.0,11.52,0.0,0.0,13.7
2024-11-29T18:16:33.571716,False,,,,,,38.0,3570.0,8188.0,41.0,10.84,0.0,0.0,13.7
2024-11-29T18:16:34.649242,False,,,,,,4.0,3570.0,8188.0,42.0,23.36,0.0,0.0,13.7
2024-11-29T18:16:34.329447,False,,,,,,4.0,3570.0,8188.0,42.0,25.93,0.0,0.0,13.7
2024-11-29T18:16:35.403753,False,,,,,,10.0,3570.0,8188.0,42.0,26.05,0.0,0.0,13.7
2024-11-29T18:16:36.501503,False,,,,,,5.0,3570.0,8188.0,41.0,24.01,0.0,0.0,13.7
2024-11-29T18:16:37.574655,False,,,,,,9.0,3570.0,8188.0,41.0,11.85,0.0,0.0,13.7
