timestamp,game_running,frame_time_ms,fps,fps_1_low,fps_min,fps_max,gpu_utilization,gpu_memory_used,gpu_memory_total,gpu_temperature,gpu_power_draw,fan_speed,total_cpu_usage,total_memory_usage
2024-11-29T18:04:19.389491,True,0.563,59.817,42.836,42.836,111.021,27.0,3543.0,8188.0,37.0,7.46,0.0,0.0,10.1
2024-11-29T18:04:20.900178,True,0.563,59.817,42.836,42.836,111.021,9.0,3543.0,8188.0,37.0,10.55,0.0,0.0,10.1
2024-11-29T18:04:22.438936,True,0.563,59.817,42.836,42.836,111.021,37.0,3543.0,8188.0,37.0,9.45,0.0,0.0,10.1
2024-11-29T18:04:23.974361,True,0.563,59.817,42.836,42.836,111.021,8.0,3543.0,8188.0,38.0,10.2,0.0,0.0,10.1
2024-11-29T18:04:25.523156,True,0.563,59.817,42.836,42.836,111.021,32.0,3508.0,8188.0,38.0,11.4,0.0,0.0,10.1
2024-11-29T18:04:27.035863,True,0.563,59.817,42.836,42.836,111.021,21.0,3530.0,8188.0,38.0,11.0,0.0,0.0,10.1
2024-11-29T18:04:28.566984,True,0.563,59.817,42.836,42.836,111.021,21.0,3530.0,8188.0,38.0,11.3,0.0,0.0,10.2
2024-11-29T18:04:30.074135,True,0.563,59.817,42.836,42.836,111.021,22.0,3528.0,8188.0,38.0,10.07,0.0,0.0,10.1
2024-11-29T18:04:31.621886,True,0.563,59.817,42.836,42.836,111.021,17.0,3519.0,8188.0,38.0,9.53,0.0,0.0,10.1
2024-11-29T18:04:33.152077,True,0.563,59.817,42.836,42.836,111.021,33.0,3495.0,8188.0,38.0,7.55,0.0,0.0,10.1
2024-11-29T18:04:34.708601,True,0.563,59.817,42.836,42.836,111.021,11.0,3495.0,8188.0,38.0,10.51,0.0,0.0,10.1
2024-11-29T18:04:34.919980,True,0.563,59.817,42.836,42.836,111.021,17.0,3496.0,8188.0,38.0,9.56,0.0,0.0,10.1
2024-11-29T18:04:36.450506,True,0.563,59.817,42.836,42.836,111.021,16.0,3496.0,8188.0,38.0,7.53,0.0,0.0,10.1
2024-11-29T18:04:37.986288,True,0.563,59.817,42.836,42.836,111.021,19.0,3496.0,8188.0,38.0,7.6,0.0,0.0,10.1
2024-11-29T18:04:39.576669,True,0.563,59.817,42.836,42.836,111.021,24.0,3504.0,8188.0,38.0,10.46,0.0,0.0,10.1
2024-11-29T18:04:41.132704,True,0.563,59.817,42.836,42.836,111.021,42.0,3527.0,8188.0,38.0,11.24,0.0,0.0,10.1
2024-11-29T18:04:42.715040,True,0.563,59.817,42.836,42.836,111.021,10.0,3528.0,8188.0,38.0,11.21,0.0,0.0,10.1
2024-11-29T18:04:44.227866,True,0.563,59.817,42.836,42.836,111.021,14.0,3534.0,8188.0,38.0,10.77,0.0,0.0,10.1
2024-11-29T18:04:45.804573,True,0.563,59.817,42.836,42.836,111.021,14.0,3538.0,8188.0,38.0,9.27,0.0,0.0,10.1
2024-11-29T18:04:47.329757,True,0.563,59.817,42.836,42.836,111.021,13.0,3534.0,8188.0,38.0,11.3,0.0,0.0,10.1
2024-11-29T18:04:48.866706,True,0.563,59.817,42.836,42.836,111.021,16.0,3536.0,8188.0,38.0,8.25,0.0,0.0,10.1
2024-11-29T18:04:50.921532,False,,,,,,15.0,3528.0,8188.0,38.0,10.47,0.0,0.0,10.3
