timestamp,game_running,frame_time_ms,fps,fps_1_low,fps_min,fps_max,gpu_utilization,gpu_memory_used,gpu_memory_total,gpu_temperature,gpu_power_draw,fan_speed,total_cpu_usage,total_memory_usage
2024-11-29T15:20:22.306080,False,,,,,,26.0,1635.0,8188.0,38.0,20.44,50.0,0.1,7.1
2024-11-29T15:20:23.360453,False,,,,,,19.0,1635.0,8188.0,38.0,21.73,50.0,0.1,7.1
2024-11-29T15:20:24.416551,False,,,,,,17.0,1635.0,8188.0,38.0,18.56,50.0,0.3,7.2
2024-11-29T15:20:25.473286,False,,,,,,22.0,1635.0,8188.0,38.0,21.93,50.0,0.0,7.2
2024-11-29T15:20:26.533037,False,,,,,,25.0,1635.0,8188.0,38.0,18.36,50.0,0.1,7.2
2024-11-29T15:20:27.590631,False,,,,,,24.0,1635.0,8188.0,38.0,18.11,50.0,0.2,7.2
2024-11-29T15:20:28.645702,False,,,,,,27.0,1635.0,8188.0,37.0,16.64,50.0,0.4,7.2
2024-11-29T15:20:29.699481,False,,,,,,24.0,1635.0,8188.0,38.0,21.64,50.0,0.1,7.2
2024-11-29T15:20:30.752740,False,,,,,,28.0,1635.0,8188.0,38.0,20.24,50.0,0.2,7.2
2024-11-29T15:20:31.816651,False,,,,,,23.0,1635.0,8188.0,38.0,21.68,50.0,0.4,7.2
2024-11-29T15:20:32.876437,False,,,,,,26.0,1635.0,8188.0,38.0,19.6,50.0,0.3,7.2
2024-11-29T15:20:33.946138,False,,,,,,30.0,1635.0,8188.0,37.0,17.39,50.0,0.1,7.2
2024-11-29T15:20:35.008804,False,,,,,,22.0,1635.0,8188.0,38.0,17.18,50.0,0.2,7.2
2024-11-29T15:20:36.073750,False,,,,,,21.0,1635.0,8188.0,38.0,21.61,50.0,0.1,7.2
2024-11-29T15:20:37.136036,False,,,,,,22.0,1635.0,8188.0,38.0,18.69,50.0,0.2,7.2
2024-11-29T15:20:38.194697,False,,,,,,22.0,1635.0,8188.0,38.0,21.48,50.0,0.1,7.2
2024-11-29T15:20:39.261149,False,,,,,,27.0,1635.0,8188.0,38.0,20.01,50.0,0.2,7.2
2024-11-29T15:20:40.300303,False,,,,,,22.0,1635.0,8188.0,38.0,21.27,50.0,0.3,7.2
2024-11-29T15:20:41.375533,False,,,,,,25.0,1624.0,8188.0,38.0,18.73,50.0,0.2,7.2
2024-11-29T15:20:42.424892,False,,,,,,21.0,1593.0,8188.0,38.0,20.4,50.0,0.1,7.2
2024-11-29T15:20:43.463621,False,,,,,,25.0,1594.0,8188.0,38.0,20.49,50.0,0.4,7.2
2024-11-29T15:20:44.520708,False,,,,,,25.0,1595.0,8188.0,38.0,24.93,50.0,0.2,7.2
2024-11-29T15:20:45.578308,False,,,,,,21.0,1595.0,8188.0,38.0,27.2,50.0,0.2,7.2
2024-11-29T15:20:46.632296,False,,,,,,19.0,1593.0,8188.0,38.0,27.24,50.0,0.2,7.2
2024-11-29T15:20:47.689467,False,,,,,,28.0,1591.0,8188.0,38.0,25.57,50.0,0.3,7.2
2024-11-29T15:20:48.744587,False,,,,,,21.0,1590.0,8188.0,38.0,19.2,50.0,0.2,7.2
2024-11-29T15:20:49.803745,False,,,,,,27.0,1588.0,8188.0,38.0,21.19,50.0,0.1,7.2
2024-11-29T15:20:50.856715,False,,,,,,23.0,1588.0,8188.0,38.0,18.43,50.0,0.1,7.2
2024-11-29T15:20:51.190210,False,,,,,,21.0,1588.0,8188.0,38.0,20.89,50.0,0.2,7.2
2024-11-29T15:20:52.231669,False,,,,,,28.0,1588.0,8188.0,38.0,19.12,50.0,0.2,7.2
2024-11-29T15:20:53.289030,False,,,,,,21.0,1588.0,8188.0,38.0,17.07,50.0,0.1,7.2
2024-11-29T15:20:54.350362,False,,,,,,18.0,1588.0,8188.0,38.0,20.94,50.0,0.1,7.2
2024-11-29T15:20:55.408965,False,,,,,,22.0,1588.0,8188.0,38.0,18.46,50.0,0.3,7.2
2024-11-29T15:20:56.474519,False,,,,,,21.0,1588.0,8188.0,38.0,21.01,50.0,0.1,7.2
2024-11-29T15:20:57.537863,False,,,,,,24.0,1588.0,8188.0,38.0,18.64,50.0,0.1,7.2
2024-11-29T15:20:58.598372,False,,,,,,23.0,1588.0,8188.0,38.0,17.97,50.0,0.0,7.2
2024-11-29T15:20:59.671905,False,,,,,,22.0,1619.0,8188.0,38.0,18.49,50.0,0.3,7.2
2024-11-29T15:21:00.737433,False,,,,,,29.0,1627.0,8188.0,38.0,20.94,50.0,0.1,7.2
2024-11-29T15:21:01.801364,False,,,,,,53.0,1620.0,8188.0,38.0,17.4,50.0,0.2,7.2
2024-11-29T15:21:02.856464,False,,,,,,24.0,1616.0,8188.0,38.0,20.76,50.0,0.2,7.2
2024-11-29T15:21:03.934285,False,,,,,,31.0,1616.0,8188.0,38.0,20.35,50.0,0.2,7.2
2024-11-29T15:21:05.001553,False,,,,,,23.0,1592.0,8188.0,38.0,19.96,50.0,0.3,7.2
2024-11-29T15:21:06.064937,False,,,,,,33.0,1594.0,8188.0,38.0,20.88,50.0,0.2,7.2
2024-11-29T15:21:07.131093,False,,,,,,52.0,1596.0,8188.0,38.0,17.2,50.0,0.1,7.2
2024-11-29T15:21:08.187939,False,,,,,,25.0,1595.0,8188.0,38.0,18.09,50.0,0.2,7.2
2024-11-29T15:21:09.243594,False,,,,,,28.0,1624.0,8188.0,38.0,22.99,50.0,0.2,7.2
